"date","site","habitat","common_name","count"
"4-5-2009","C","pool","Sand Shiner",0
"4-5-2009","C","pool","Slender Madtom",0
"4-5-2009","C","pool","Southern Redbelly Dace",37
"4-5-2009","C","pool","Suckermouth Minnows",0
"4-5-2009","C","pool","Water Nymph Crayfish",0
"4-5-2009","C","pool","Western Mosquitofish",0
"4-5-2009","C","pool","White Sucker",0
"4-5-2009","D","pool","Bluegill",0
"4-5-2009","D","pool","Bluntnose Minnow",0
"4-5-2009","D","pool","Carmine Shiner",0
"4-5-2009","D","pool","Central Stoneroller",0
"4-5-2009","D","pool","Common Shiner",0
"4-5-2009","D","pool","Creek Chub",0
"4-5-2009","D","pool","Fathead Minnow",0
"4-5-2009","D","pool","Green Sunfish",0
"4-5-2009","D","pool","Johnny Darter",0
"4-5-2009","D","pool","Longear Sunfish",0
"4-5-2009","D","pool","Orangespotted Sunfish",0
"4-5-2009","D","pool","Orangethroated Darter",0
"4-5-2009","D","pool","Red Shiner",0
"4-5-2009","D","pool","Ringed Crayfish",0
"4-5-2009","D","pool","Sand Shiner",0
"4-5-2009","D","pool","Slender Madtom",0
"4-5-2009","D","pool","Southern Redbelly Dace",0
"4-5-2009","D","pool","Suckermouth Minnows",0
"4-5-2009","D","pool","Water Nymph Crayfish",0
"4-5-2009","D","pool","Western Mosquitofish",0
"4-5-2009","D","pool","White Sucker",0
"4-5-2009","E","pool","Bluegill",0
"4-5-2009","E","pool","Bluntnose Minnow",0
"4-5-2009","E","pool","Carmine Shiner",0
"4-5-2009","E","pool","Central Stoneroller",4
"4-5-2009","E","pool","Common Shiner",0
"4-5-2009","E","pool","Creek Chub",10
"4-5-2009","E","pool","Fathead Minnow",0
"4-5-2009","E","pool","Green Sunfish",0
"4-5-2009","E","pool","Johnny Darter",0
"4-5-2009","E","pool","Longear Sunfish",0
"4-5-2009","E","pool","Orangespotted Sunfish",0
"4-5-2009","E","pool","Orangethroated Darter",12
"4-5-2009","E","pool","Red Shiner",0
"4-5-2009","E","pool","Ringed Crayfish",0
"4-5-2009","E","pool","Sand Shiner",0
"4-5-2009","E","pool","Slender Madtom",0
"4-5-2009","E","pool","Southern Redbelly Dace",3
"4-5-2009","E","pool","Suckermouth Minnows",0
"4-5-2009","E","pool","Water Nymph Crayfish",0
"4-5-2009","E","pool","Western Mosquitofish",0
"4-5-2009","E","pool","White Sucker",0
"19-8-2009","A","pool","Bluegill",0
"19-8-2009","A","pool","Bluntnose Minnow",0
"19-8-2009","A","pool","Carmine Shiner",0
"19-8-2009","A","pool","Central Stoneroller",38
"19-8-2009","A","pool","Common Shiner",0
"19-8-2009","A","pool","Creek Chub",37
"19-8-2009","A","pool","Fathead Minnow",0
"19-8-2009","A","pool","Green Sunfish",6
"19-8-2009","A","pool","Johnny Darter",0
"19-8-2009","A","pool","Longear Sunfish",0
"19-8-2009","A","pool","Orangespotted Sunfish",0
"19-8-2009","A","pool","Orangethroated Darter",14
"19-8-2009","A","pool","Red Shiner",0
"19-8-2009","A","pool","Ringed Crayfish",0
"19-8-2009","A","pool","Sand Shiner",0
"19-8-2009","A","pool","Slender Madtom",0
"19-8-2009","A","pool","Southern Redbelly Dace",11
"19-8-2009","A","pool","Suckermouth Minnows",0
"19-8-2009","A","pool","Water Nymph Crayfish",0
"19-8-2009","A","pool","Western Mosquitofish",0
"19-8-2009","A","pool","White Sucker",0
"19-8-2009","A","riffle","Bluegill",0
"19-8-2009","A","riffle","Bluntnose Minnow",0
"19-8-2009","A","riffle","Carmine Shiner",0
"19-8-2009","A","riffle","Central Stoneroller",0
"19-8-2009","A","riffle","Common Shiner",0
"19-8-2009","A","riffle","Creek Chub",0
"19-8-2009","A","riffle","Fathead Minnow",0
"19-8-2009","A","riffle","Green Sunfish",0
"19-8-2009","A","riffle","Johnny Darter",0
"19-8-2009","A","riffle","Longear Sunfish",0
"19-8-2009","A","riffle","Orangespotted Sunfish",0
"19-8-2009","A","riffle","Orangethroated Darter",19
"19-8-2009","A","riffle","Red Shiner",0
"19-8-2009","A","riffle","Ringed Crayfish",0
"19-8-2009","A","riffle","Sand Shiner",0
"19-8-2009","A","riffle","Slender Madtom",0
"19-8-2009","A","riffle","Southern Redbelly Dace",0
"19-8-2009","A","riffle","Suckermouth Minnows",0
"19-8-2009","A","riffle","Water Nymph Crayfish",0
"19-8-2009","A","riffle","Western Mosquitofish",0
"19-8-2009","A","riffle","White Sucker",0
"19-8-2009","C","pool","Bluegill",0
"19-8-2009","C","pool","Bluntnose Minnow",0
"19-8-2009","C","pool","Carmine Shiner",0
"19-8-2009","C","pool","Central Stoneroller",1
"19-8-2009","C","pool","Common Shiner",0
"19-8-2009","C","pool","Creek Chub",9
"19-8-2009","C","pool","Fathead Minnow",0
"19-8-2009","C","pool","Green Sunfish",0
"19-8-2009","C","pool","Johnny Darter",0
"19-8-2009","C","pool","Longear Sunfish",0
"19-8-2009","C","pool","Orangespotted Sunfish",0
"19-8-2009","C","pool","Orangethroated Darter",6
"19-8-2009","C","pool","Red Shiner",0
"19-8-2009","C","pool","Ringed Crayfish",0
"19-8-2009","C","pool","Sand Shiner",0
"19-8-2009","C","pool","Slender Madtom",0
"19-8-2009","C","pool","Southern Redbelly Dace",14
"19-8-2009","C","pool","Suckermouth Minnows",0
"19-8-2009","C","pool","Water Nymph Crayfish",0
"19-8-2009","C","pool","Western Mosquitofish",0
"19-8-2009","C","pool","White Sucker",0
"19-8-2009","D","pool","Bluegill",0
"19-8-2009","D","pool","Bluntnose Minnow",0
"19-8-2009","D","pool","Carmine Shiner",0
"19-8-2009","D","pool","Central Stoneroller",0
"19-8-2009","D","pool","Common Shiner",0
"19-8-2009","D","pool","Creek Chub",0
"19-8-2009","D","pool","Fathead Minnow",0
"19-8-2009","D","pool","Green Sunfish",0
"19-8-2009","D","pool","Johnny Darter",0
"19-8-2009","D","pool","Longear Sunfish",0
"19-8-2009","D","pool","Orangespotted Sunfish",0
"19-8-2009","D","pool","Orangethroated Darter",0
"19-8-2009","D","pool","Red Shiner",0
"19-8-2009","D","pool","Ringed Crayfish",0
"19-8-2009","D","pool","Sand Shiner",0
"19-8-2009","D","pool","Slender Madtom",0
"19-8-2009","D","pool","Southern Redbelly Dace",0
"19-8-2009","D","pool","Suckermouth Minnows",0
"19-8-2009","D","pool","Water Nymph Crayfish",0
"19-8-2009","D","pool","Western Mosquitofish",0
"19-8-2009","D","pool","White Sucker",0
"19-8-2009","E","pool","Bluegill",0
"19-8-2009","E","pool","Bluntnose Minnow",0
"19-8-2009","E","pool","Carmine Shiner",0
"19-8-2009","E","pool","Central Stoneroller",34
"19-8-2009","E","pool","Common Shiner",0
"19-8-2009","E","pool","Creek Chub",74
"19-8-2009","E","pool","Fathead Minnow",0
"19-8-2009","E","pool","Green Sunfish",0
"19-8-2009","E","pool","Johnny Darter",0
"19-8-2009","E","pool","Longear Sunfish",0
"19-8-2009","E","pool","Orangespotted Sunfish",0
"19-8-2009","E","pool","Orangethroated Darter",11
"19-8-2009","E","pool","Red Shiner",0
"19-8-2009","E","pool","Ringed Crayfish",0
"19-8-2009","E","pool","Sand Shiner",0
"19-8-2009","E","pool","Slender Madtom",0
"19-8-2009","E","pool","Southern Redbelly Dace",23
"19-8-2009","E","pool","Suckermouth Minnows",0
"19-8-2009","E","pool","Water Nymph Crayfish",0
"19-8-2009","E","pool","Western Mosquitofish",0
"19-8-2009","E","pool","White Sucker",0
"5-11-2009","A","pool","Bluegill",0
"5-11-2009","A","pool","Bluntnose Minnow",0
"5-11-2009","A","pool","Carmine Shiner",0
"5-11-2009","A","pool","Central Stoneroller",39
"5-11-2009","A","pool","Common Shiner",0
"5-11-2009","A","pool","Creek Chub",35
"5-11-2009","A","pool","Fathead Minnow",0
"5-11-2009","A","pool","Green Sunfish",2
"5-11-2009","A","pool","Johnny Darter",2
"5-11-2009","A","pool","Longear Sunfish",0
"5-11-2009","A","pool","Orangespotted Sunfish",0
"5-11-2009","A","pool","Orangethroated Darter",38
"5-11-2009","A","pool","Red Shiner",0
"5-11-2009","A","pool","Ringed Crayfish",0
"5-11-2009","A","pool","Sand Shiner",0
"5-11-2009","A","pool","Slender Madtom",0
"5-11-2009","A","pool","Southern Redbelly Dace",112
"5-11-2009","A","pool","Suckermouth Minnows",0
"5-11-2009","A","pool","Water Nymph Crayfish",0
"5-11-2009","A","pool","Western Mosquitofish",0
"5-11-2009","A","pool","White Sucker",2
"5-11-2009","A","riffle","Bluegill",0
"5-11-2009","A","riffle","Bluntnose Minnow",0
"5-11-2009","A","riffle","Carmine Shiner",0
"5-11-2009","A","riffle","Central Stoneroller",1
"5-11-2009","A","riffle","Common Shiner",0
"5-11-2009","A","riffle","Creek Chub",0
"5-11-2009","A","riffle","Fathead Minnow",0
"5-11-2009","A","riffle","Green Sunfish",0
"5-11-2009","A","riffle","Johnny Darter",0
"5-11-2009","A","riffle","Longear Sunfish",0
"5-11-2009","A","riffle","Orangespotted Sunfish",0
"5-11-2009","A","riffle","Orangethroated Darter",5
"5-11-2009","A","riffle","Red Shiner",0
"5-11-2009","A","riffle","Ringed Crayfish",0
"5-11-2009","A","riffle","Sand Shiner",0
"5-11-2009","A","riffle","Slender Madtom",0
"5-11-2009","A","riffle","Southern Redbelly Dace",0
"5-11-2009","A","riffle","Suckermouth Minnows",0
"5-11-2009","A","riffle","Water Nymph Crayfish",0
"5-11-2009","A","riffle","Western Mosquitofish",0
"5-11-2009","A","riffle","White Sucker",0
"5-11-2009","C","pool","Bluegill",0
"5-11-2009","C","pool","Bluntnose Minnow",0
"5-11-2009","C","pool","Carmine Shiner",0
"5-11-2009","C","pool","Central Stoneroller",0
"5-11-2009","C","pool","Common Shiner",0
"5-11-2009","C","pool","Creek Chub",4
"5-11-2009","C","pool","Fathead Minnow",0
"5-11-2009","C","pool","Green Sunfish",0
"5-11-2009","C","pool","Johnny Darter",0
"5-11-2009","C","pool","Longear Sunfish",0
"5-11-2009","C","pool","Orangespotted Sunfish",0
"5-11-2009","C","pool","Orangethroated Darter",4
"5-11-2009","C","pool","Red Shiner",0
"5-11-2009","C","pool","Ringed Crayfish",0
"5-11-2009","C","pool","Sand Shiner",0
"5-11-2009","C","pool","Slender Madtom",0
"5-11-2009","C","pool","Southern Redbelly Dace",23
"5-11-2009","C","pool","Suckermouth Minnows",0
"5-11-2009","C","pool","Water Nymph Crayfish",0
"5-11-2009","C","pool","Western Mosquitofish",0
"5-11-2009","C","pool","White Sucker",0
"5-11-2009","D","pool","Bluegill",0
"5-11-2009","D","pool","Bluntnose Minnow",0
"5-11-2009","D","pool","Carmine Shiner",0
"5-11-2009","D","pool","Central Stoneroller",0
"5-11-2009","D","pool","Common Shiner",0
"5-11-2009","D","pool","Creek Chub",0
"5-11-2009","D","pool","Fathead Minnow",0
"5-11-2009","D","pool","Green Sunfish",0
"5-11-2009","D","pool","Johnny Darter",0
"5-11-2009","D","pool","Longear Sunfish",0
"5-11-2009","D","pool","Orangespotted Sunfish",0
"5-11-2009","D","pool","Orangethroated Darter",0
"5-11-2009","D","pool","Red Shiner",0
"5-11-2009","D","pool","Ringed Crayfish",0
"5-11-2009","D","pool","Sand Shiner",0
"5-11-2009","D","pool","Slender Madtom",0
"5-11-2009","D","pool","Southern Redbelly Dace",0
"5-11-2009","D","pool","Suckermouth Minnows",0
"5-11-2009","D","pool","Water Nymph Crayfish",0
"5-11-2009","D","pool","Western Mosquitofish",0
"5-11-2009","D","pool","White Sucker",0
"5-11-2009","E","pool","Bluegill",0
"5-11-2009","E","pool","Bluntnose Minnow",0
"5-11-2009","E","pool","Carmine Shiner",0
"5-11-2009","E","pool","Central Stoneroller",9
"5-11-2009","E","pool","Common Shiner",0
"5-11-2009","E","pool","Creek Chub",26
"5-11-2009","E","pool","Fathead Minnow",0
"5-11-2009","E","pool","Green Sunfish",0
"5-11-2009","E","pool","Johnny Darter",0
"5-11-2009","E","pool","Longear Sunfish",0
"5-11-2009","E","pool","Orangespotted Sunfish",0
"5-11-2009","E","pool","Orangethroated Darter",5
"5-11-2009","E","pool","Red Shiner",0
"5-11-2009","E","pool","Ringed Crayfish",0
"5-11-2009","E","pool","Sand Shiner",0
"5-11-2009","E","pool","Slender Madtom",0
"5-11-2009","E","pool","Southern Redbelly Dace",13
"5-11-2009","E","pool","Suckermouth Minnows",0
"5-11-2009","E","pool","Water Nymph Crayfish",0
"5-11-2009","E","pool","Western Mosquitofish",0
"5-11-2009","E","pool","White Sucker",0
"10-5-2010","A","pool","Bluegill",0
"10-5-2010","A","pool","Bluntnose Minnow",0
"10-5-2010","A","pool","Carmine Shiner",0
"10-5-2010","A","pool","Central Stoneroller",14
"10-5-2010","A","pool","Common Shiner",0
"10-5-2010","A","pool","Creek Chub",30
"10-5-2010","A","pool","Fathead Minnow",0
"10-5-2010","A","pool","Green Sunfish",8
"10-5-2010","A","pool","Johnny Darter",2
"10-5-2010","A","pool","Longear Sunfish",0
"10-5-2010","A","pool","Orangespotted Sunfish",0
"10-5-2010","A","pool","Orangethroated Darter",20
"10-5-2010","A","pool","Red Shiner",0
"10-5-2010","A","pool","Ringed Crayfish",0
"10-5-2010","A","pool","Sand Shiner",0
"10-5-2010","A","pool","Slender Madtom",0
"10-5-2010","A","pool","Southern Redbelly Dace",20
"10-5-2010","A","pool","Suckermouth Minnows",0
"10-5-2010","A","pool","Water Nymph Crayfish",0
"10-5-2010","A","pool","Western Mosquitofish",0
"10-5-2010","A","pool","White Sucker",0
"10-5-2010","A","riffle","Bluegill",0
"10-5-2010","A","riffle","Bluntnose Minnow",0
"10-5-2010","A","riffle","Carmine Shiner",0
"10-5-2010","A","riffle","Central Stoneroller",0
"10-5-2010","A","riffle","Common Shiner",0
"10-5-2010","A","riffle","Creek Chub",0
"10-5-2010","A","riffle","Fathead Minnow",0
"10-5-2010","A","riffle","Green Sunfish",0
"10-5-2010","A","riffle","Johnny Darter",0
"10-5-2010","A","riffle","Longear Sunfish",0
"10-5-2010","A","riffle","Orangespotted Sunfish",0
"10-5-2010","A","riffle","Orangethroated Darter",18
"10-5-2010","A","riffle","Red Shiner",0
"10-5-2010","A","riffle","Ringed Crayfish",0
"10-5-2010","A","riffle","Sand Shiner",0
"10-5-2010","A","riffle","Slender Madtom",0
"10-5-2010","A","riffle","Southern Redbelly Dace",0
"10-5-2010","A","riffle","Suckermouth Minnows",0
"10-5-2010","A","riffle","Water Nymph Crayfish",0
"10-5-2010","A","riffle","Western Mosquitofish",0
"10-5-2010","A","riffle","White Sucker",0
"10-5-2010","C","pool","Bluegill",0
"10-5-2010","C","pool","Bluntnose Minnow",0
"10-5-2010","C","pool","Carmine Shiner",0
"10-5-2010","C","pool","Central Stoneroller",6
"10-5-2010","C","pool","Common Shiner",0
"10-5-2010","C","pool","Creek Chub",0
"10-5-2010","C","pool","Fathead Minnow",0
"10-5-2010","C","pool","Green Sunfish",0
"10-5-2010","C","pool","Johnny Darter",0
"10-5-2010","C","pool","Longear Sunfish",0
"10-5-2010","C","pool","Orangespotted Sunfish",0
"10-5-2010","C","pool","Orangethroated Darter",24
"10-5-2010","C","pool","Red Shiner",0
"10-5-2010","C","pool","Ringed Crayfish",0
"10-5-2010","C","pool","Sand Shiner",0
"10-5-2010","C","pool","Slender Madtom",0
"10-5-2010","C","pool","Southern Redbelly Dace",32
"10-5-2010","C","pool","Suckermouth Minnows",0
"10-5-2010","C","pool","Water Nymph Crayfish",0
"10-5-2010","C","pool","Western Mosquitofish",0
"10-5-2010","C","pool","White Sucker",0
"10-5-2010","D","pool","Bluegill",0
"10-5-2010","D","pool","Bluntnose Minnow",0
"10-5-2010","D","pool","Carmine Shiner",0
"10-5-2010","D","pool","Central Stoneroller",0
"10-5-2010","D","pool","Common Shiner",0
"10-5-2010","D","pool","Creek Chub",0
"10-5-2010","D","pool","Fathead Minnow",0
"10-5-2010","D","pool","Green Sunfish",0
"10-5-2010","D","pool","Johnny Darter",0
"10-5-2010","D","pool","Longear Sunfish",0
"10-5-2010","D","pool","Orangespotted Sunfish",0
"10-5-2010","D","pool","Orangethroated Darter",0
"10-5-2010","D","pool","Red Shiner",0
"10-5-2010","D","pool","Ringed Crayfish",0
"10-5-2010","D","pool","Sand Shiner",0
"10-5-2010","D","pool","Slender Madtom",0
"10-5-2010","D","pool","Southern Redbelly Dace",0
"10-5-2010","D","pool","Suckermouth Minnows",0
"10-5-2010","D","pool","Water Nymph Crayfish",0
"10-5-2010","D","pool","Western Mosquitofish",0
"10-5-2010","D","pool","White Sucker",0
"10-5-2010","E","pool","Bluegill",0
"10-5-2010","E","pool","Bluntnose Minnow",0
"10-5-2010","E","pool","Carmine Shiner",0
"10-5-2010","E","pool","Central Stoneroller",42
"10-5-2010","E","pool","Common Shiner",0
"10-5-2010","E","pool","Creek Chub",38
"10-5-2010","E","pool","Fathead Minnow",0
"10-5-2010","E","pool","Green Sunfish",0
"10-5-2010","E","pool","Johnny Darter",0
"10-5-2010","E","pool","Longear Sunfish",0
"10-5-2010","E","pool","Orangespotted Sunfish",0
"10-5-2010","E","pool","Orangethroated Darter",40
"10-5-2010","E","pool","Red Shiner",0
"10-5-2010","E","pool","Ringed Crayfish",0
"10-5-2010","E","pool","Sand Shiner",0
"10-5-2010","E","pool","Slender Madtom",0
"10-5-2010","E","pool","Southern Redbelly Dace",10
"10-5-2010","E","pool","Suckermouth Minnows",0
"10-5-2010","E","pool","Water Nymph Crayfish",0
"10-5-2010","E","pool","Western Mosquitofish",0
"10-5-2010","E","pool","White Sucker",0
"17-8-2010","A","pool","Bluegill",0
"17-8-2010","A","pool","Bluntnose Minnow",0
"17-8-2010","A","pool","Carmine Shiner",0
"17-8-2010","A","pool","Central Stoneroller",134
"17-8-2010","A","pool","Common Shiner",0
"17-8-2010","A","pool","Creek Chub",130
"17-8-2010","A","pool","Fathead Minnow",0
"17-8-2010","A","pool","Green Sunfish",4
"17-8-2010","A","pool","Johnny Darter",2
"17-8-2010","A","pool","Longear Sunfish",0
"17-8-2010","A","pool","Orangespotted Sunfish",0
"17-8-2010","A","pool","Orangethroated Darter",10
"17-8-2010","A","pool","Red Shiner",0
"17-8-2010","A","pool","Ringed Crayfish",0
"17-8-2010","A","pool","Sand Shiner",0
"17-8-2010","A","pool","Slender Madtom",0
"17-8-2010","A","pool","Southern Redbelly Dace",338
"17-8-2010","A","pool","Suckermouth Minnows",0
"17-8-2010","A","pool","Water Nymph Crayfish",0
"17-8-2010","A","pool","Western Mosquitofish",0
"17-8-2010","A","pool","White Sucker",16
"17-8-2010","A","riffle","Bluegill",0
"17-8-2010","A","riffle","Bluntnose Minnow",0
"17-8-2010","A","riffle","Carmine Shiner",0
"17-8-2010","A","riffle","Central Stoneroller",0
"17-8-2010","A","riffle","Common Shiner",0
"17-8-2010","A","riffle","Creek Chub",0
"17-8-2010","A","riffle","Fathead Minnow",0
"17-8-2010","A","riffle","Green Sunfish",0
"17-8-2010","A","riffle","Johnny Darter",0
"17-8-2010","A","riffle","Longear Sunfish",0
"17-8-2010","A","riffle","Orangespotted Sunfish",0
"17-8-2010","A","riffle","Orangethroated Darter",16
"17-8-2010","A","riffle","Red Shiner",0
"17-8-2010","A","riffle","Ringed Crayfish",0
"17-8-2010","A","riffle","Sand Shiner",0
"17-8-2010","A","riffle","Slender Madtom",0
"17-8-2010","A","riffle","Southern Redbelly Dace",0
"17-8-2010","A","riffle","Suckermouth Minnows",0
"17-8-2010","A","riffle","Water Nymph Crayfish",0
"17-8-2010","A","riffle","Western Mosquitofish",0
"17-8-2010","A","riffle","White Sucker",0
"17-8-2010","C","pool","Bluegill",0
"17-8-2010","C","pool","Bluntnose Minnow",0
"17-8-2010","C","pool","Carmine Shiner",0
"17-8-2010","C","pool","Central Stoneroller",2
"17-8-2010","C","pool","Common Shiner",0
"17-8-2010","C","pool","Creek Chub",6
"17-8-2010","C","pool","Fathead Minnow",0
"17-8-2010","C","pool","Green Sunfish",0
"17-8-2010","C","pool","Johnny Darter",0
"17-8-2010","C","pool","Longear Sunfish",0
"17-8-2010","C","pool","Orangespotted Sunfish",0
"17-8-2010","C","pool","Orangethroated Darter",12
"17-8-2010","C","pool","Red Shiner",0
"17-8-2010","C","pool","Ringed Crayfish",0
"17-8-2010","C","pool","Sand Shiner",0
"17-8-2010","C","pool","Slender Madtom",0
"17-8-2010","C","pool","Southern Redbelly Dace",28
"17-8-2010","C","pool","Suckermouth Minnows",0
"17-8-2010","C","pool","Water Nymph Crayfish",0
"17-8-2010","C","pool","Western Mosquitofish",0
"17-8-2010","C","pool","White Sucker",0
"17-8-2010","D","pool","Bluegill",0
"17-8-2010","D","pool","Bluntnose Minnow",0
